697,10.1016/j.ymben.2015.09.004,α-humulene,2.3 mg/L,Methanol,123 mM,0.023,Minimal medium,48 h,Shake flask,AM1_pFS33,AM1,NA,NA,zssI,pCM80,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,2.3 mg/L,Methanol,123 mM,0.023,Minimal medium,48 h,Shake flask,AM1_pFS34,AM1,NA,NA,"zssI, ERG20",pCM80,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,11 mg/L,Methanol,123 mM,0.035,Minimal medium,48 h,Shake flask,AM1_pFS49,AM1,NA,NA,zssI,pQ2148F,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,17 mg/L,Methanol,123 mM,0.023,Minimal medium,48 h,Shake flask,AM1_pFS50,AM1,NA,NA,"zssI, ERG20",pQ2148F,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,58 mg/L,Methanol,123 mM,0.031,Minimal medium,48 h,Shake flask,AM1_pFS61b,AM1,NA,NA,"zssI, ERG20, fni, MVA path",pQ2148F,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,75 mg/L,Methanol,123 mM,0.031,Minimal medium,48 h,Shake flask,CM502_pFS62b,CM502,crtNb,NA,"zssI, ERG20, fni, MVA path",pQ2148F,N,Yes,100 ml,Shake flask,Sufficient,Sufficient,6.75,30°C,No
697,10.1016/j.ymben.2015.09.004,α-humulene,1.65 g/L,Methanol,123 mM,0.031,Minimal medium,120 h,Fedbatch,CM502_pFS62b,CM502,crtNb,NA,"zssI, ERG20, fni, MVA path",pQ2148F,N,Yes,2.4 L,Fedbatch,Sufficient,Sufficient,6.75,30°C,No
698,----------------------------,---------,-----------------------,-------------------,------------------------------------,-------,------------------,------,------------------------------,---------------------------------,----------------------------------,-------------------,--------------------------,--------------------,----------,------------------------,-----------------,----------------,----------------,---------------------,-------------------,-----,-------------,----------------------
698,10.1007/s12010-020-03437-0,Ethanol,26.8 g/L,"Glucose, Xylose","27.8 g/L, 33.2 g/L",0.43,Azolla hydrolysate,72 h,Batch,Kluyveromyces marxianus KCTC 7150,Kluyveromyces marxianus KCTC 7150,NA,NA,NA,NA,No,NA,100 mL,Shake flask,Sufficient,Limited,5,30°C,NA
698,10.1007/s12010-020-03437-0,Ethanol,23.2 g/L,"Glucose, Xylose","27.8 g/L, 33.2 g/L",0.37,Azolla hydrolysate,72 h,Batch,Candida lusitaniae,Candida lusitaniae,NA,NA,NA,NA,No,NA,100 mL,Shake flask,Sufficient,Limited,5,30°C,NA
698,10.1007/s12010-020-03437-0,Ethanol,18.2 g/L,"Glucose, Xylose","27.8 g/L, 33.2 g/L",0.29,Azolla hydrolysate,72 h,Batch,Pichia stipitis KCTC 17574,Pichia stipitis KCTC 17574,NA,NA,NA,NA,No,NA,100 mL,Shake flask,Sufficient,Limited,5,30°C,NA
698,10.1007/s12010-020-03437-0,Ethanol,13.7 g/L,"Glucose, Xylose","27.8 g/L, 33.2 g/L",0.22,Azolla hydrolysate,72 h,Batch,Saccharomyces cerevisiae KCCM 1129,Saccharomyces cerevisiae KCCM 1129,NA,NA,NA,NA,No,NA,100 mL,Shake flask,Sufficient,Limited,5,30°C,NA
698,Article DOI,Product,Product Concentration,Carbon Source,Carbon Source Concentration,Yield,Media,Time,Mode of Bioreactor Operation,Strain Name,Parent Strain,Knocked Out Genes,Overexpressed Native Genes,Heterologous Genes,Promotor,Genome Integration Y/N,Codon Optimized,Culture Volume,Culture Vessel,Nitrogen Condition,Oxygen Condition,pH,Temperature,Direct Evolution Y/N
699,----------------------,----------------,-----------------------,---------------,-----------------------------,-------,------------------------------,-------,------------------------------,-----------------------------,---------------,---------------------------,-----------------------------------------------------,--------------------,-------------------,-----------------------,------------------,----------------,----------------,--------------------,-------------------,-----,-------------,-----------------------
699,10.1111/1751-7915.13957,Hydroxytyrosol,375 mg/L,Glucose,160 g/L,NA,Minimal Synthetic-Defined Medium,295 h,Shake Flask,ARO4*,BY4743,NA,ARO4*,"hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,Hydroxytyrosol,375 mg/L,Glucose,160 g/L,NA,Minimal Synthetic-Defined Medium,295 h,Shake Flask,HpaBC + ARO4*,BY4743,NA,"HpaB, HpaC, ARO4*","hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,Hydroxytyrosol,NA,Glucose,NA,NA,SD Medium,72 h,Microplates,HpaBC,BY4743,NA,"hpaB, hpaC","hpaB, hpaC","TEF1, PGK1",Yes,NA,1.5 ml,Microplates,Limited,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,Tyrosol,2.08 mg/L,Glucose,160 g/L,NA,SD Medium,295 h,Shake Flask,ARO4*,BY4743,NA,ARO4*,"hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,2-Phenylethanol,90 mg/L,Glucose,160 g/L,NA,SD Medium,295 h,Shake Flask,"ARO3*, ARO4*, ARO10, ARO7*",BY4741,TRP1,"ARO3*, ARO4*, ARO10, ARO7*","hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,Hydroxytyrosol,1.5 mg/L,Glucose,160 g/L,NA,SD Medium,223 h,Shake Flask,"ARO3, ARO4*, ARO10, ARO7*",BY4741,TRP1,"ARO3, ARO4*, ARO10, ARO7*","hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,28°C,No
699,10.1111/1751-7915.13957,Hydroxytyrosol,2.08 mg/L,Glucose,160 g/L,NA,SD Medium,240 h,Shake Flask,ARO4* (Diploid),BY4743,NA,ARO4*,"hpaB, hpaC","TEF1, PGK1",Yes,NA,50 ml,Shake Flask,Sufficient,Sufficient,NA,30°C,No
699,,,,,,,,,,,,,,,,,,,,,,,,
700,----------------------------------,-----------,-----------------------,------------------------------------,------------------------------,-------,--------------------------------------,------,------------------------------,-----------------------,-----------------------------------------------,-------------------,---------------------------,--------------------,----------,-----------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
700,10.1016/j.biortech.2012.06.057,Bioethanol,45.55%,Reducing sugars from Stevia rebaudiana leaves hydrolyzate,25.67 g/L,45.55%,Fermentation medium neutralized with Ca(OH)2,2 days,Shake flask,Saccharomyces cerevisiae,Commercial baker’s yeast obtained from Pakmaya,NA,NA,NA,NA,NA,NA,250 ml,Shake flask,NA,Sufficient,5,30°C,NA
701,-------------------------------------------,-------------,-----------------------,--------------------------,-------------------------------------------,--------------,----------------------------------,--------,------------------------------,-------------,----------------,--------------------------------------------,---------------------------,-------------------------------------------------------------,------------------------------------------,------------------------,-----------------,---------------------,----------------,--------------------,-------------------,------------------,-------------,----------------------
701,https://doi.org/10.1186/s12934-021-01594-3,Muconic acid,4.5 g/L,"Glucose, Xylose, Mixture","up to 10% glucose, 10% xylose, 6% glucose +5% xylose",53 mg/g carbon,"YP medium, citrate buffered with ethanol",144 h,"Shake flask, Batch",TN22,TN6-1,"ARO3, PDC1, PDC5, PDC6, partial deletion of MTH1","PAD1, TKL1","DHSD (aroZPan), PCAD (aroY-Ciso), CDO (HQD2Ca), aroY-B","TEF1p, ADH1p, TDH3p, FBA1p, PGK1p",Y,Y,40 mL YP + 8 mL PPG,Shake flask,NA,Sufficient,"Initial pH 5.5, Final pH ~3.3-3.5",30°C,Yes
702,--------------------------------,-------------,-----------------------,---------------,------------------------------,-------,------------------,------,-----------------------------,-------------,---------------------------------,------------------------,----------------------------,--------------------,-------------,------------------------,-----------------,----------------,----------------,--------------------,-------------------,----,-------------,----------------------
702,10.1021/acssynbio.9b00420,isopentanol,1.24 g/L,glucose,10%,NA,SC-Ura-Val medium,48 h,microplates,SHy252,Saccharomyces cerevisiae CEN.PK2 −1C,"BAT1, LEU4, LEU9, OAC1","LEU4S547Δ, LEU1, LEU2",NA,constitutive,Yes,NA,1 mL,microplates,sufficient,sufficient,NA,30°C,No
703,------------------------------,---------,------------------------------,-------------------,---------------------------------,-----------,---------------------------------------,--------,------------------------------,-------------,---------------,-------------------,----------------------------,--------------------,----------,------------------------,------------------,---------------------,----------------,---------------------,-------------------,-----,-------------------,----------------------
703,10.1016/j.nbt.2019.06.005,Ethanol,32.2,BSG D Whole Slurry,25,73,"Whole slurry from autohydrolysis, pH 4.8, sodium citrate buffer",NA,"Shake flask, Batch",BLGII 1762,NA,NA,NA,NA,NA,NA,NA,50,Shake flask,Sufficient,Anaerobic,4.8,30,No
703,10.1016/j.nbt.2019.06.005,Ethanol,42.27,BSG E Whole Slurry,25,94,"Whole slurry from autohydrolysis, pH 4.8, sodium citrate buffer",NA,"Shake flask, Batch",BLGII 1762,NA,NA,NA,NA,NA,NA,NA,50,Shake flask,Sufficient,Anaerobic,4.8,30,No
703,10.1016/j.nbt.2019.06.005,Ethanol,28.7,BSG D Whole Slurry,25,59.5,"Whole slurry from autohydrolysis, pH 4.8, sodium citrate buffer",NA,"Shake flask, Batch",PE-2,NA,NA,NA,NA,NA,NA,NA,50,Shake flask,Sufficient,Anaerobic,4.8,30,No
703,10.1016/j.nbt.2019.06.005,Ethanol,40.3,BSG E Whole Slurry,25,82,"Whole slurry from autohydrolysis, pH 4.8, sodium citrate buffer",NA,"Shake flask, Batch",PE-2,NA,NA,NA,NA,NA,NA,NA,50,Shake flask,Sufficient,Anaerobic,4.8,30,No
704,---------------------------,---------,------------------------------,---------------,------------------------------------,-------------,---------------------------------,----------,-------------------------------,-------------------,---------------,-------------------,----------------------------,--------------------,----------,-----------------------,-----------------,------------------------,----------------,--------------------,------------------,-----,-------------------,----------------------
704,10.1007/s12010-016-2252-z,Ethanol,104.3,Carob extract,230,0.493,"YEP red (5 g/l peptone, 3 g/l YE)",100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,70.8,Carob extract,230,0.057,Carob,100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,95.1,Carob extract,230,0.469,YE + NH4NO3,100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,80.8,Carob extract,230,0.082,Peptone,100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,107.3,Carob extract,230,0.48,Urea (CO(NH2)2),100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,107.3,Carob extract,230,0.425,(NH4)2SO4,100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,97,Carob extract,230,0.469,NH4NO3 + YE,100,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,250,Shake flask,Sufficient,Sufficient,NA,30,No
704,10.1007/s12010-016-2252-z,Ethanol,115.5,Carob extract,240,0.441,Urea,84,Batch,S. cerevisiae F13A,NA,NA,NA,NA,NA,NA,NA,2400,Stirred Tank Reactor,Sufficient,Sufficient,5.1,30,No
705,----------------------------,---------------------,-----------------------,---------------,------------------------------,--------------,-----------------------------,-------,------------------------------,-------------,---------------,-------------------,----------------------------,----------------------------,-------------------,-----------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
705,10.1038/s41467-022-30529-8,trans-nerolidol,NA,Glucose,20 g/L,NA,yeast extract-peptone-glucose,72 h,Flask Cultivation,N401-1,o401R,GAL80 disrupted,Mevalonate pathway,"ERG20, Ac.NES1",2 μ plasmid,No,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,trans-nerolidol,NA,Glucose,20 g/L,NA,yeast extract-peptone-glucose,72 h,Flask Cultivation,N401-2,o401R,GAL80 disrupted,Mevalonate pathway,"ERG20, Ac.NES1",PERG1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,trans-nerolidol,NA,Glucose,20 g/L,NA,yeast extract-peptone-glucose,72 h,Flask Cultivation,N401-3,o401R,GAL80 disrupted,Mevalonate pathway,"ERG20, Ac.NES1",PPDA1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,trans-nerolidol,NA,Glucose,20 g/L,NA,yeast extract-peptone-glucose,72 h,Flask Cultivation,N401-4,o401R,GAL80 disrupted,Mevalonate pathway,"ERG20, Ac.NES1",PBTS1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,limonene,~0.95 g/L,Glucose,20 g/L,~0.95 g/L,MES-buffered YNB-glucose,96 h,Flask Cultivation,LIM141M,o401R,GAL80 disrupted,Mevalonate pathway,"GPP synthase, Limonene synthase",PPDA1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,limonene,~0.95 g/L,Glucose,20 g/L,~0.95 g/L,MES-buffered YNB-glucose,96 h,Flask Cultivation,LIM141MH,o401R,GAL80 disrupted,Mevalonate pathway,"GPP synthase, Limonene synthase",PBTS1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,lycopene,~25 mg/g biomass,Glucose,20 g/L,~25 mg/g,MES-buffered YNB-glucose,120 h,Flask Cultivation,LYC5,o401R,GAL80 disrupted,Mevalonate pathway,Lycopene synthesis genes,PBTS1,Yes,NA,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,10.1038/s41467-022-30529-8,heterologous proteins,~3% of whole-cell protein,Glucose,20 g/L,NA,MES-buffered YNB-glucose,72 h,Flask Cultivation,MI strains,CEN.PK,GAL80 disrupted,Mevalonate pathway,"AeBlue, HPV16-L1",Multiple promoters,Yes,Yes,20 ml,Shake flask,Sufficient,Sufficient,6,30°C,No
705,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,
706,--------------------------------------------------,---------,-----------------------,---------------------------------,-------------------------------------------------------------------------------------------------------------------------------------------------------------------,-----------------,---------------------------------,------------,------------------------------,------------------------,------------------------,-------------------,----------------------------,--------------------,----------,-----------------------,-----------------,----------------,----------------,--------------------,-------------------,-----,-------------,----------------------
706,https://doi.org/10.1016/j.biortech.2018.06.056,Ethanol,74.12% to 81.24%,Hemicellulosic solution + Backset,"Glucose (48.5 g/L), Xylose + Mannose (65 g/L), Arabinose (8 g/L), Lactic acid (19.4 g/L), Glycerol (11.5 g/L), Acetic acid (5.8 g/L), Levulinic acid (3.4 g/L), Glycolic acid (0.0 g/L), 2-3 Butanediol (0.0 g/L), Ethanol (0.0 g/L), Acetone (0.0 g/L)",74.12% to 81.24%,Hemicellulosic solution with backset,24h to 60h,Batch,Saccharomyces cerevisiae,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,"50 mL, 3.5 L",Batch,Sufficient,Anaerobic,5.2,30°C,No
707,-------------------------,---------,-----------------------,---------------------,------------------------------,---------,----------------------------------------------,-------,-----------------------------,-------------,---------------,-------------------,---------------------------,----------------------------------------------,----------,------------------------,-----------------,----------------,----------------,--------------------,------------------,----,-------------,----------------------
707,10.1002/jobm.201900117,Ethanol,46.87 g/L,Pretreated corn stalk,100 g/L,46.87 g/L,Optimized fermentation medium with yeast powder and MgSO4,72 h,Shake flask,WXY12,INVSc1,NA,NA,"Exocellulase, Endocellulase, β-Glucosidase, Xylanase",NA,Yes,NA,NA,Shake flask,Sufficient,Limited,5,30°C,NA
708,---------------------------,---------,-----------------------,---------------------------------------,------------------------------,-------,-----------------------------------------------------------------------------------------------------,------,------------------------------,---------------------------,-----------------------,-------------------,---------------------------,---------------------------------------,----------,------------------------,-----------------,----------------,----------------,---------------------,-------------------,-----,-------------,----------------------
708,10.1007/s10295-014-1572-7,Ethanol,84.3 g/L,Dry powder of Jerusalem artichoke tubers,240 g/L,88.60%,"Fermentation medium containing dry powder of Jerusalem artichoke tubers, yeast extract, peptone, etc.",72 h,Fed-batch,Saccharomyces cerevisiae 6525,Saccharomyces cerevisiae,NA,NA,exo-inulinase gene from Penicillium janthinellum,NA,NA,NA,3.0 L,Fedbatch,Sufficient,Anaerobic,4.5,34°C,NA
709,-----------------------------------------------,-----------,-----------------------,----------------------,------------------------------,----------------,--------------------------------------,------,-------------------------------,--------------------------------,----------------,-------------------,----------------------------,--------------------,----------,------------------------,-----------------,----------------------,---------------------------------------------,---------------------,-------------------,-----,-------------,----------------------
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,6.87 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,20 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,20°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,7.89 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,20 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,28°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,10.58 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,20 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,36°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,17.17 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,60 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,20°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,20.80 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,60 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,28°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,24.86 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,60 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,36°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,12.54 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,120 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,20°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,16.24 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,120 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,28°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,22.58 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,120 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,36°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,12.38 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,180 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,20°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,19.11 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,180 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,28°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Bioethanol,22.57 g/L,Sugar Beet Cossettes,145-185 g/L,NA,YPD,180 min,Continuous + Fedbatch,Saccharomyces cerevisiae,NA,NA,NA,NA,NA,NA,NA,1 L PBCR + 2 L STR,Vertical Packed Bed Column + Stirred Tank Bioreactor,Sufficient,Microaerobic,6,36°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Arabitol,8.48 g/L,Arabinose,14.05 g/L,0.603 g/g,ESBC hydrolysate with YE & Peptone,48 h,Fedbatch,Spathaspora passalidarum CBS10155,NA,NA,NA,NA,NA,NA,NA,4.6 L,Stirred Tank Bioreactor,Sufficient,Sufficient,6,28°C,NA
709,https://doi.org/10.17113/ftb.62.01.24.8230,Arabitol,2.175 g/L,Arabinose,14.05 g/L,0.557 g/g,ESBC hydrolysate with YE & Peptone,48 h,Fedbatch,Spathaspora arborarie CBS11463,NA,NA,NA,NA,NA,NA,NA,4.6 L,Stirred Tank Bioreactor,Sufficient,Sufficient,6,28°C,NA
710,-------------------,--------------,-------------------------------,---------------,-----------------------------,-------,------------------,------,------------------------------,-------------,---------------,---------------------------------------------------,---------------------------,-----------------------------,-----------------,------------------------,-----------------,----------------,-----------------,---------------------,-------------------------,-----,-------------,-----------------------
710,10.1002/bit.25488,L-lactic acid,35.0 g/L (SP2 flask),glucose,80 g/L,48.30%,YPD medium,30 h,Shake flask,SP2,SP1,"pdc1Δ, cyb2Δ, gpd1Δ",NA,LDH (Pelodiscus sinensis),"PGK1, CCW12",Yes,NA,50 mL,Shake flask,Sufficient,Limited,Low,30°C,No
710,10.1002/bit.25488,L-lactic acid,35.8 g/L (SP5 flask),glucose,80 g/L,46.30%,YPD medium,30 h,Shake flask,SP5,SP4,"pdc1Δ, cyb2Δ, gpd1Δ, trp1Δ, nde1Δ",NA,LDH (Pelodiscus sinensis),CCW12,Yes,NA,50 mL,Shake flask,Sufficient,Limited,Low,30°C,No
710,10.1002/bit.25488,L-lactic acid,36.4 g/L (SP6 flask),glucose,80 g/L,46.20%,YPD medium,30 h,Shake flask,SP6,SP5,"pdc1Δ, cyb2Δ, gpd1Δ, trp1Δ, nde1Δ, nde2Δ",NA,LDH (Pelodiscus sinensis),CCW12,Yes,NA,50 mL,Shake flask,Sufficient,Limited,Low,30°C,No
710,10.1002/bit.25488,L-lactic acid,37.8 g/L (SP7 flask),glucose,80 g/L,48.20%,YPD medium,30 h,Shake flask,SP7,SP6,"pdc1Δ, cyb2Δ, gpd1Δ, trp1Δ, nde1Δ, nde2Δ",NA,LDH (Pelodiscus sinensis),CCW12,Yes,No,50 mL,Shake flask,Sufficient,Limited,Low,30°C,No
710,10.1002/bit.25488,L-lactic acid,117 g/L (SP7 fed-batch),glucose,60 g/L,58%,Modified YP medium,Up to 24 h,Fed-batch,SP7,SP6,"pdc1Δ, cyb2Δ, gpd1Δ, trp1Δ, nde1Δ, nde2Δ",NA,LDH (Pelodiscus sinensis),CCW12,Yes,No,1 L,Fed-batch,Sufficient,Limited (<5% O2),3.5,30°C,No
711,--------------------,---------,------------------------------------------,---------------------------------------------------,--------------------------------------------------------------------------------------------,-------,-------------------------,------,------------------------------,-------------,---------------,-------------------,----------------------------------------,----------------------------------------,----------,------------------------,------------------,----------------,----------------,--------------------,-------------------,-----,-------------,-----------------------
711,10.3390/jof8010078,Ethanol,NA,"Glucose, Xylose","Glucose: 20 g/L, Xylose: 50 g/L",NA,YEPD,NA,NA,D452-2,D452-2,"PHO13, ALD6","XYL1, XYL2, XYL3","adhE (E. coli), ACS (Salmonella mutant)",NA,Y,NA,NA,NA,NA,NA,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,NA,"Furfural, HMF, Acetic Acid, Formic Acid, Levulinic Acid","Sugarcane bagasse: Furfural 0.89 g/L, HMF 0.11 g/L, Acetic Acid: 1.4 g/L, Formic Acid: 0.03 g/L, Levulinic Acid: 0.05 g/L; Spruce: Furfural 0.36 g/L, HMF 0.03 g/L, Acetic Acid: 0.72 g/L, Formic Acid: 0.27 g/L, Levulinic Acid: 0.12 g/L",Increased relative growth rates,YEPD,NA,NA,BY4741,BY4741,None,"YAP1, STB5, WAR1, PDR8, CAT8, PUT3, GZF3",NA,NA,Y,NA,NA,NA,NA,NA,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,NA,"Acetic Acid, HMF, Furfural","Corn stover hydrolysate: Acetic Acid: 3.3 g/L, HMF: 0.8 g/L, Furfural: 0.4 g/L",NA,YEPD,NA,NA,D452-2,D452-2,"TPO1, OAZ1",SPE3,NA,NA,Y,NA,NA,NA,NA,NA,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,NA,Xylose,NA,NA,Engineered,NA,NA,Haploid ATCC 4124,ATCC 4124,"PHO13, ALD6","XYL1, XYL2, XYL3",adhE (E. coli),NA,Y,NA,NA,NA,NA,NA,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,NA,Xylose,NA,NA,Engineered,NA,NA,D452-2,D452-2,ALD6,"GRE2, XYL1, XYL2, XYL3",NA,NA,Y,NA,NA,NA,NA,NA,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,Larger ethanol production,"HMF, Furfural, Acetic Acid","YEPD diluted: Glucose 44 g/L, Xylose 5.8 g/L, Acetic Acid 4.1 g/L, Furfural 0.6 g/L, HMF 0.2 g/L",NA,Diluted YEPD,NA,Shake Flask,BY4742,BY4742,None,TRX1,NA,NA,Y,NA,NA,Shake Flask,Sufficient,Sufficient,NA,30°C,NA
711,10.3390/jof8010078,Ethanol,Improved yeast adaptation to non-detoxified hydrolysate,"Xylose, Furfural, HMF, Acetic Acid","Paulownia hydrolysate: Acetic Acid 5.84 g/L, Furfural 1.96 g/L, HMF 0.72 g/L",NA,YEPD,NA,Shake Flask,PE-2,PE-2,GRE3,"HAA1, PRS3, XYL1, XYL2, XKS, TAL1","Scheffersomyces stipitis genes: XYL1, XYL2",NA,Y,NA,NA,Shake Flask,Sufficient,Sufficient,NA,30°C,NA
